artifact_group,path,expected_sha256,actual_sha256,size,hash_match,status
stage4_raw,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300274/data.parquet,81c3d664daf55f94b496fa7e687c9ac8ac9cda3c4b81f10a092d8eeff8f3b393,81c3d664daf55f94b496fa7e687c9ac8ac9cda3c4b81f10a092d8eeff8f3b393,75233,True,PASS
stage4_raw,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300433/data.parquet,f71727ef924564f3000c3339b7eca0555a15e55c2df46b0d46fb304a51b41423,f71727ef924564f3000c3339b7eca0555a15e55c2df46b0d46fb304a51b41423,61048,True,PASS
stage4_raw,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600231/data.parquet,2cb046bf0c6a488c6fdafdd8d7210ddd75d11cee513bbb07bd2e63abf7738829,2cb046bf0c6a488c6fdafdd8d7210ddd75d11cee513bbb07bd2e63abf7738829,118982,True,PASS
stage4_raw,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,89dfac436dc4e395b7a25bbe1cb48f4e1ebc3880e63b8585cd10e136c757daa0,89dfac436dc4e395b7a25bbe1cb48f4e1ebc3880e63b8585cd10e136c757daa0,110916,True,PASS
stage4_raw,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600763/data.parquet,8c959c1a0f9c66f0f0bbffac187f069faffdb0541fee254aeb2c1f8e1f9b7bf0,8c959c1a0f9c66f0f0bbffac187f069faffdb0541fee254aeb2c1f8e1f9b7bf0,121953,True,PASS
stage4_raw,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601012/data.parquet,c8c123dae18d0484de9ab10456e55e1aa70cd9b4761f58ebff959af63bffb291,c8c123dae18d0484de9ab10456e55e1aa70cd9b4761f58ebff959af63bffb291,79677,True,PASS
stage4_raw,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601500/data.parquet,d3bd59b8c9f03594a38b352083c33b6420ecc4d4c85f63dfa15da871ae14e41f,d3bd59b8c9f03594a38b352083c33b6420ecc4d4c85f63dfa15da871ae14e41f,55165,True,PASS
stage4_raw,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601636/data.parquet,e8448fed0b4f55e62fcf5685c106749cc43deca3bc686356b40fccfdfd83dd0f,e8448fed0b4f55e62fcf5685c106749cc43deca3bc686356b40fccfdfd83dd0f,76158,True,PASS
stage4_raw,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603259/data.parquet,29ea2f73f46a7ae468f43223f5ef73ee8232abbc7f76e9426978611d699c9e86,29ea2f73f46a7ae468f43223f5ef73ee8232abbc7f76e9426978611d699c9e86,48239,True,PASS
stage4_raw,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603799/data.parquet,40218a1fd54470ec78900caf36d00ec7517ab4a691ff279058bd7139dd28ca09,40218a1fd54470ec78900caf36d00ec7517ab4a691ff279058bd7139dd28ca09,73835,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=000100/data.parquet,6192306ae27c0ea3be20f44d0f1b80d42ae4d8e642277b0d35fad841ab585d02,6192306ae27c0ea3be20f44d0f1b80d42ae4d8e642277b0d35fad841ab585d02,80695,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002067/data.parquet,e30dd8761517813d618ca85a016b549ecad878f9da896aee6363056ae90cf45e,e30dd8761517813d618ca85a016b549ecad878f9da896aee6363056ae90cf45e,80542,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002129/data.parquet,50ff506bc850a70181eafa9a53376d2ae727fe822a66af6f9eed7e1d52180366,50ff506bc850a70181eafa9a53376d2ae727fe822a66af6f9eed7e1d52180366,81112,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002230/data.parquet,72b6541d5302366a284b22fb1003ce30f502e8240b262336aab23fc8d7c9e44e,72b6541d5302366a284b22fb1003ce30f502e8240b262336aab23fc8d7c9e44e,80882,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,b349e2da87a3c8d9bf38d37a11e53206c8b362eb21464b8d068371313b705d73,b349e2da87a3c8d9bf38d37a11e53206c8b362eb21464b8d068371313b705d73,80056,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002600/data.parquet,9757234f6bcd1fd38804e6c0ce72488aa9e381c9b6b54f2713d920f2e64df15b,9757234f6bcd1fd38804e6c0ce72488aa9e381c9b6b54f2713d920f2e64df15b,80602,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300274/data.parquet,71b2190dd5de4f713a4be499fb85bc56f1460f96996b9a2e3ad1cf45ceb1890f,71b2190dd5de4f713a4be499fb85bc56f1460f96996b9a2e3ad1cf45ceb1890f,80849,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300433/data.parquet,26cdf96a78ff411ca85fcb89b148f20d69491f96be51ebfdcd68ff45aa4eb60f,26cdf96a78ff411ca85fcb89b148f20d69491f96be51ebfdcd68ff45aa4eb60f,80862,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600231/data.parquet,1dac3056866bd992806444dfb1bfa3ee01be9cd3567ac1a85e63226c67782c7e,1dac3056866bd992806444dfb1bfa3ee01be9cd3567ac1a85e63226c67782c7e,79886,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,8fbb8c77a277cc27c1738b6387e013e8aa09c9354cce88244fa1aae8937d6800,8fbb8c77a277cc27c1738b6387e013e8aa09c9354cce88244fa1aae8937d6800,80034,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600763/data.parquet,15f341167df818ba3541baa4e8533251f0c9bcf8c7e115deab53af0b2c3cef91,15f341167df818ba3541baa4e8533251f0c9bcf8c7e115deab53af0b2c3cef91,80032,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601012/data.parquet,6e73f10c8ae65583ff1910fec1882a7acc7b85d92d8474a66ed64762467ee706,6e73f10c8ae65583ff1910fec1882a7acc7b85d92d8474a66ed64762467ee706,81141,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601500/data.parquet,498a5a2fa98753a04c2505901d68624ffc325176652275ecab211df97dccd65e,498a5a2fa98753a04c2505901d68624ffc325176652275ecab211df97dccd65e,80419,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601636/data.parquet,57648dd4565bb241677d78680104fb6d219df4d9748a592d535ae1ffbf0291b4,57648dd4565bb241677d78680104fb6d219df4d9748a592d535ae1ffbf0291b4,80418,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603259/data.parquet,5cb27f3eaa30869056879c4e8a9ad58d8245d076e80aa421e524303638b782b7,5cb27f3eaa30869056879c4e8a9ad58d8245d076e80aa421e524303638b782b7,80330,True,PASS
stage4_raw,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603799/data.parquet,a902e4653477c8c9f710d2a5b0f072662bf6cc98c10293fa6bf321e3b0945f4f,a902e4653477c8c9f710d2a5b0f072662bf6cc98c10293fa6bf321e3b0945f4f,80280,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=000100/data.parquet,4b1e64559f6afb6d6283d5840cdfeec78f28cf52077516fb20d8241dcc9755e7,4b1e64559f6afb6d6283d5840cdfeec78f28cf52077516fb20d8241dcc9755e7,20197,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002067/data.parquet,71700b7692e285c7d67855692d2eed589240b63ca5df7355b6a66d643b0eeb72,71700b7692e285c7d67855692d2eed589240b63ca5df7355b6a66d643b0eeb72,20308,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002129/data.parquet,5e256afca6cb5c085cee2cc86976e84ba60179dbc2fc24b17986bfab69a2ccca,5e256afca6cb5c085cee2cc86976e84ba60179dbc2fc24b17986bfab69a2ccca,20444,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002230/data.parquet,b46817d07a4c4105b15d6c7023d2b347ff107a1ef641f911a906bc918ca5fbe8,b46817d07a4c4105b15d6c7023d2b347ff107a1ef641f911a906bc918ca5fbe8,20517,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,939fb23374d623c9fe1c55ab9c65baf67d31ac4ddb3112e3ca9420ec791bdbb7,939fb23374d623c9fe1c55ab9c65baf67d31ac4ddb3112e3ca9420ec791bdbb7,20509,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002600/data.parquet,4c94d79ce009d29555c50711821a5baa14e0628b1687da750155dee38187f666,4c94d79ce009d29555c50711821a5baa14e0628b1687da750155dee38187f666,20526,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300274/data.parquet,ca16eef65e55cfc7dd5f685b5f3ca9a8503b7a8b98edd9b89c567a381852a198,ca16eef65e55cfc7dd5f685b5f3ca9a8503b7a8b98edd9b89c567a381852a198,20618,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300433/data.parquet,2389eae2076d4912b993e5052d2d0ff3029dee3952f9f7e72affb7199fc49c6e,2389eae2076d4912b993e5052d2d0ff3029dee3952f9f7e72affb7199fc49c6e,20593,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600231/data.parquet,0920654c2289212a66563bc8e85a4aaa98d8041f1a52b79035687e21d119334b,0920654c2289212a66563bc8e85a4aaa98d8041f1a52b79035687e21d119334b,19988,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,8c1eb989bf57ccf6cddf2ca97bc2312eb58d520cc2ff482a61efcbc751f21910,8c1eb989bf57ccf6cddf2ca97bc2312eb58d520cc2ff482a61efcbc751f21910,20522,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600763/data.parquet,4a55ba05392cbb118f5aa9665e0f2d0e9d52fa33be237170307af218b0d0f8f1,4a55ba05392cbb118f5aa9665e0f2d0e9d52fa33be237170307af218b0d0f8f1,20531,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601012/data.parquet,d3af6307af95a563fe8182ce5b77ac9bad43f956bf55bda695cfece7774b4ef7,d3af6307af95a563fe8182ce5b77ac9bad43f956bf55bda695cfece7774b4ef7,20448,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601500/data.parquet,a6c886cdc24c3b075dfcb130121c69f83f4decfa62c7e42bcf2c1e8b0360fc7b,a6c886cdc24c3b075dfcb130121c69f83f4decfa62c7e42bcf2c1e8b0360fc7b,20037,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601636/data.parquet,7b0879ca1ba02acd342eae14b5c12b7c35ce9ccaf69aa9795696cbc385df6cb9,7b0879ca1ba02acd342eae14b5c12b7c35ce9ccaf69aa9795696cbc385df6cb9,20419,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603259/data.parquet,44efdbc97064a747f3e6c91a1dadb39958bca95edfe0c6c54b9d168cd7d0971c,44efdbc97064a747f3e6c91a1dadb39958bca95edfe0c6c54b9d168cd7d0971c,20565,True,PASS
stage4_raw,data/raw/stock_individual_fund_flow/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603799/data.parquet,f2233f6a9386580bfc7ef2433bd3d13caad7827cd6c5c91e5cbf7fa46a8a0045,f2233f6a9386580bfc7ef2433bd3d13caad7827cd6c5c91e5cbf7fa46a8a0045,20608,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=000100/data.parquet,d5f1e614cf23a3150f17254dd555c4309592c56adda5c569a67db01093541be9,d5f1e614cf23a3150f17254dd555c4309592c56adda5c569a67db01093541be9,181209,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002067/data.parquet,2f33d39543b8cf3b73951b4300d3dbb6dcdc90c5d932cdee4f09ac610a78eed6,2f33d39543b8cf3b73951b4300d3dbb6dcdc90c5d932cdee4f09ac610a78eed6,167897,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002129/data.parquet,b6315297fdd86a0f7fa224ba8d05a3322d16e5d83a61b29a85a5ab927d98a406,b6315297fdd86a0f7fa224ba8d05a3322d16e5d83a61b29a85a5ab927d98a406,169019,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002230/data.parquet,6c355d2d47b56867e2f5b8163f195be7f0b3f5f2ffc45bc0088ead8e76f82df1,6c355d2d47b56867e2f5b8163f195be7f0b3f5f2ffc45bc0088ead8e76f82df1,164613,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,079b5d1a27bda70e8e9777984639030a2e29afe827bfdadba7922d34cb84ab10,079b5d1a27bda70e8e9777984639030a2e29afe827bfdadba7922d34cb84ab10,155949,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002600/data.parquet,43179d25512274717b5d9407683aa9bc8b2d35327d85c2efcd46bde1a98491c8,43179d25512274717b5d9407683aa9bc8b2d35327d85c2efcd46bde1a98491c8,163147,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300274/data.parquet,2054c0df86f5136e7785131783c512daa8ec4a68cb30d98cacf50bdea292f530,2054c0df86f5136e7785131783c512daa8ec4a68cb30d98cacf50bdea292f530,159344,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=300433/data.parquet,b6235e3738a81ecbcd4241a15b842fb72a7f9f4e51c863c541e475cd56f15754,b6235e3738a81ecbcd4241a15b842fb72a7f9f4e51c863c541e475cd56f15754,156562,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600231/data.parquet,d6fd09213bac00ce04f21a4763395fd2ad9d625849f2a22cb541260286e570cb,d6fd09213bac00ce04f21a4763395fd2ad9d625849f2a22cb541260286e570cb,169585,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,73e978fb0ca8f81e7858aac696856393630fab5a325b7926451b5a830c1aac22,73e978fb0ca8f81e7858aac696856393630fab5a325b7926451b5a830c1aac22,177131,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600763/data.parquet,95ff0031526a2f563a890ca777aadded06b5ef47bb2b83178308c084a3ab878c,95ff0031526a2f563a890ca777aadded06b5ef47bb2b83178308c084a3ab878c,172703,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601012/data.parquet,0ab57daab4419013353d0aa53dd6e8257af5154ba08e315f506d3d274395fbbc,0ab57daab4419013353d0aa53dd6e8257af5154ba08e315f506d3d274395fbbc,162803,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601500/data.parquet,66c5297bb142c96f37aac41fc6697d749bc5b889085529c54ff95ebe94639417,66c5297bb142c96f37aac41fc6697d749bc5b889085529c54ff95ebe94639417,149445,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=601636/data.parquet,103e4beff6305f0e39d0e5f16e9687f29962e35b8bb0b4489a6fcd98d8977742,103e4beff6305f0e39d0e5f16e9687f29962e35b8bb0b4489a6fcd98d8977742,158938,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603259/data.parquet,986c27620deb22dc7366f85b7bc3a57d197ce6df9c05ec5b05ba3d0d9f01e1b6,986c27620deb22dc7366f85b7bc3a57d197ce6df9c05ec5b05ba3d0d9f01e1b6,148949,True,PASS
stage4_raw,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=603799/data.parquet,68fa1b361f5beacaadc7b56b48a49fb24390166110d66b9c72fcd629a9663e01,68fa1b361f5beacaadc7b56b48a49fb24390166110d66b9c72fcd629a9663e01,160220,True,PASS
stage5_clean,data/clean/stock_daily/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/adjust=qfq/data.parquet,9f529d5d5c203ae7a8a8a8d59d8165ff6b339557902f382ee68754d4a0787ace,9f529d5d5c203ae7a8a8a8d59d8165ff6b339557902f382ee68754d4a0787ace,540167,True,PASS
stage5_clean,data/clean/stock_daily/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/adjust=raw/data.parquet,5460b64ae891de258c48d3fdd2d6c37df22daa52072e845552365639f42c461e,5460b64ae891de258c48d3fdd2d6c37df22daa52072e845552365639f42c461e,540408,True,PASS
stage5_clean,data/clean/stock_spot/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/full_market.parquet,eec74e3c17364654520a5789d773b5d6758d1b32b494194851c0f7f0bffb7b38,eec74e3c17364654520a5789d773b5d6758d1b32b494194851c0f7f0bffb7b38,1404771,True,PASS
stage5_clean,data/clean/stock_spot/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/target_16.parquet,b54291ef5399aa5fec9c335e26d479929f53ed4935c72300ac40bdcbd2ac3716,b54291ef5399aa5fec9c335e26d479929f53ed4935c72300ac40bdcbd2ac3716,21132,True,PASS
stage5_clean,data/clean/financial_abstract/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/data.parquet,7ce98aa99f3c1d17a75f7ecfa089c6572642a69229a7176644b3c747ed770875,7ce98aa99f3c1d17a75f7ecfa089c6572642a69229a7176644b3c747ed770875,1540919,True,PASS
stage5_clean,data/clean/financial_indicator/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/data.parquet,59b70acbd226d3755fbff29cc289b021ac585395116e2313a4fea4774b1c8fff,59b70acbd226d3755fbff29cc289b021ac585395116e2313a4fea4774b1c8fff,420832,True,PASS
stage5_clean,data/clean/financial_statement/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/statement_type=balance_sheet/data.parquet,fedc3fa38fa82201dc3758864544bb96317a54f87c2cd01b4fba19627122939b,fedc3fa38fa82201dc3758864544bb96317a54f87c2cd01b4fba19627122939b,2532633,True,PASS
stage5_clean,data/clean/financial_statement/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/statement_type=profit_statement/data.parquet,27d390b8d6e65fa02be350473b0f0c83e8d92069d2a0dee15fd1fe74960163ea,27d390b8d6e65fa02be350473b0f0c83e8d92069d2a0dee15fd1fe74960163ea,1556104,True,PASS
stage5_clean,data/clean/financial_statement/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/statement_type=cash_flow_statement/data.parquet,313d9a1eea97435220a9bb8799b40ca77ed9e0e8a6573371f65cb69b3503147c,313d9a1eea97435220a9bb8799b40ca77ed9e0e8a6573371f65cb69b3503147c,2124207,True,PASS
stage5_clean,data/clean/fund_flow/transform_run_id=31635b34-d1ee-46d4-9c0f-32ae3f30d567/data.parquet,53973e72eee897742d52f964e3907bdd20447f044f69271b4828a0f3bad7836e,53973e72eee897742d52f964e3907bdd20447f044f69271b4828a0f3bad7836e,153682,True,PASS
stage5_database,database/akshare_data_test_stage5_repaired.duckdb,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,143929344,True,PASS
stage5_database,database/akshare_data_test_stage5_repaired.duckdb,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,143929344,True,PASS
stage6_database,database/stage6/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/akshare_features.duckdb,f7630f1a103acf7726c51ee396ea359fde731e1ba153b640f5b3ac4f2874cb5e,f7630f1a103acf7726c51ee396ea359fde731e1ba153b640f5b3ac4f2874cb5e,12595200,True,PASS
stage6_manifest,reports/evidence/stage6/48af48ca-2707-4c53-ad51-745a17b6295d/manifest.json,43ee09f2e3b892801200e06f9e1a2e2c437caf8805ae2e84ef8256f3b089a0fa,43ee09f2e3b892801200e06f9e1a2e2c437caf8805ae2e84ef8256f3b089a0fa,7325,True,PASS
stage6_feature,data/feature/price_daily/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,6c063a6f3fbcf4b5dd8f8423585e7d4da2309c8643465f78978a4d732f447383,6c063a6f3fbcf4b5dd8f8423585e7d4da2309c8643465f78978a4d732f447383,868721,True,PASS
stage6_feature,data/feature/trend_daily/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,fd67ecfacfc95ce5d0282f99c0dbeac08f4ca0a072875b3aa9272af9b027be3e,fd67ecfacfc95ce5d0282f99c0dbeac08f4ca0a072875b3aa9272af9b027be3e,562344,True,PASS
stage6_feature,data/feature/activity_daily/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,8c8a7f216d71518f4aa02ca5557e83fbd30e32fe97115bbf7dd070d7d7437f13,8c8a7f216d71518f4aa02ca5557e83fbd30e32fe97115bbf7dd070d7d7437f13,339859,True,PASS
stage6_feature,data/feature/limit_event/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,8687b28a9f6810f517ef9a237c8e308c8938ba7213850b3bbf845417a57626b4,8687b28a9f6810f517ef9a237c8e308c8938ba7213850b3bbf845417a57626b4,82865,True,PASS
stage6_feature,data/feature/financial_period/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,90a2386a96f6869bbde5290aecd6b93e93d8e9409696db9cfc9880ebb2f91ae5,90a2386a96f6869bbde5290aecd6b93e93d8e9409696db9cfc9880ebb2f91ae5,33490,True,PASS
stage6_feature,data/feature/fund_flow_daily/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,ad485e4ec537fa7dd3adaf2a51e9acb5d5c11c7ee984018a65b7a374d7fc21d3,ad485e4ec537fa7dd3adaf2a51e9acb5d5c11c7ee984018a65b7a374d7fc21d3,34439,True,PASS
stage6_feature,data/feature/style_daily/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,ce2fa18deda12c673d7503ace9d5e04df5f67aff754b8c574f4d67e02f339ce4,ce2fa18deda12c673d7503ace9d5e04df5f67aff754b8c574f4d67e02f339ce4,1833590,True,PASS
stage6_feature,data/feature/current_snapshot/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,77b9c443a5139b9a3a081957aaab65c2319dfb9234596e5f6418964afef314b5,77b9c443a5139b9a3a081957aaab65c2319dfb9234596e5f6418964afef314b5,9886,True,PASS
stage6_feature,data/feature/suspected_behavior_evidence/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,8691ef4975363824412af0cc9b03954c3e9572036e821ea165d3c4c375b2ddd1,8691ef4975363824412af0cc9b03954c3e9572036e821ea165d3c4c375b2ddd1,10869,True,PASS
