run_id,symbol,concept,candidate_source_interface,matched_source_fields,availability_status,non_null_count,notes
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,净利润,cashflow_sheet_report|financial_abstract|financial_indicator|profit_sheet_report,row:归母净利润|row:净利润|row:扣非净利润|row:归母净利润|row:净利润|row:扣非净利润|row:归属母公司净利润增长率|row:经营活动净现金/归属母公司的净利润|总资产净利润率(%)|扣除非经常性损益后的净利润(元)|净利润增长率(%)|经营现金净流量与净利润的比率(%)|EFFECT_NETPROFIT_OTHER|EFFECT_NETPROFIT_OTHER_YOY|EFFECT_NETPROFIT_BALANCE|EFFECT_NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY|CONTINUED_NETPROFIT|CONTINUED_NETPROFIT_YOY|DISCONTINUED_NETPROFIT|DISCONTINUED_NETPROFIT_YOY|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY|NETPROFIT_OTHER|NETPROFIT_OTHER_YOY|NETPROFIT_BALANCE|NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY,available_non_null,1546,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,归属于母公司股东的净利润,financial_abstract|profit_sheet_report,row:归母净利润|row:归母净利润|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY,available_non_null,558,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,基本每股收益,financial_abstract|profit_sheet_report,row:基本每股收益|row:基本每股收益|BASIC_EPS|BASIC_EPS_YOY,available_non_null,357,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,净资产收益率,financial_abstract|financial_indicator,row:净资产收益率(ROE)|row:净资产收益率(ROE)|row:摊薄净资产收益率|row:净资产收益率_平均|row:净资产收益率_平均_扣除非经常损益|row:摊薄净资产收益率_扣除非经常损益|净资产收益率(%)|加权净资产收益率(%),available_non_null,584,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,资产总计,balance_sheet_report,TOTAL_ASSETS|TOTAL_ASSETS_YOY,available_non_null,184,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,负债合计,balance_sheet_report,TOTAL_LIABILITIES|TOTAL_LIABILITIES_YOY,available_non_null,184,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,经营活动产生的现金流量净额,cashflow_sheet_report,NETCASH_OPERATE|NETCASH_OPERATENOTE|NETCASH_OPERATE_YOY|NETCASH_OPERATENOTE_YOY,available_non_null,296,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,报告期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME,available_non_null,428,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,公告日期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE,available_non_null,428,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,营业收入或营业总收入,financial_abstract|profit_sheet_report,row:营业总收入|row:每股营业收入|row:每股营业总收入|row:营业总收入|row:营业总收入增长率|row:经营性现金净流量/营业总收入|TOTAL_OPERATE_INCOME|TOTAL_OPERATE_INCOME_YOY|OPERATE_INCOME|OPERATE_INCOME_YOY,available_non_null,702,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,净利润,cashflow_sheet_report|financial_abstract|financial_indicator|profit_sheet_report,row:归母净利润|row:净利润|row:扣非净利润|row:归母净利润|row:净利润|row:扣非净利润|row:归属母公司净利润增长率|row:经营活动净现金/归属母公司的净利润|总资产净利润率(%)|扣除非经常性损益后的净利润(元)|净利润增长率(%)|经营现金净流量与净利润的比率(%)|EFFECT_NETPROFIT_OTHER|EFFECT_NETPROFIT_OTHER_YOY|EFFECT_NETPROFIT_BALANCE|EFFECT_NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY|CONTINUED_NETPROFIT|CONTINUED_NETPROFIT_YOY|DISCONTINUED_NETPROFIT|DISCONTINUED_NETPROFIT_YOY|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY|NETPROFIT_OTHER|NETPROFIT_OTHER_YOY|NETPROFIT_BALANCE|NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY,available_non_null,1202,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,归属于母公司股东的净利润,financial_abstract|profit_sheet_report,row:归母净利润|row:归母净利润|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY,available_non_null,418,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,基本每股收益,financial_abstract|profit_sheet_report,row:基本每股收益|row:基本每股收益|BASIC_EPS|BASIC_EPS_YOY,available_non_null,278,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,净资产收益率,financial_abstract|financial_indicator,row:净资产收益率(ROE)|row:净资产收益率(ROE)|row:摊薄净资产收益率|row:净资产收益率_平均|row:净资产收益率_平均_扣除非经常损益|row:摊薄净资产收益率_扣除非经常损益|净资产收益率(%)|加权净资产收益率(%),available_non_null,456,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,资产总计,balance_sheet_report,TOTAL_ASSETS|TOTAL_ASSETS_YOY,available_non_null,136,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,负债合计,balance_sheet_report,TOTAL_LIABILITIES|TOTAL_LIABILITIES_YOY,available_non_null,136,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,经营活动产生的现金流量净额,cashflow_sheet_report,NETCASH_OPERATE|NETCASH_OPERATENOTE|NETCASH_OPERATE_YOY|NETCASH_OPERATENOTE_YOY,available_non_null,224,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601500,报告期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME,available_non_null,280,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601500,公告日期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE,available_non_null,280,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601500,营业收入或营业总收入,financial_abstract|profit_sheet_report,row:营业总收入|row:每股营业收入|row:每股营业总收入|row:营业总收入|row:营业总收入增长率|row:经营性现金净流量/营业总收入|TOTAL_OPERATE_INCOME|TOTAL_OPERATE_INCOME_YOY|OPERATE_INCOME|OPERATE_INCOME_YOY,available_non_null,462,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601500,净利润,cashflow_sheet_report|financial_abstract|financial_indicator|profit_sheet_report,row:归母净利润|row:净利润|row:扣非净利润|row:归母净利润|row:净利润|row:扣非净利润|row:归属母公司净利润增长率|row:经营活动净现金/归属母公司的净利润|总资产净利润率(%)|扣除非经常性损益后的净利润(元)|净利润增长率(%)|经营现金净流量与净利润的比率(%)|EFFECT_NETPROFIT_OTHER|EFFECT_NETPROFIT_OTHER_YOY|EFFECT_NETPROFIT_BALANCE|EFFECT_NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY|CONTINUED_NETPROFIT|CONTINUED_NETPROFIT_YOY|DISCONTINUED_NETPROFIT|DISCONTINUED_NETPROFIT_YOY|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY|NETPROFIT_OTHER|NETPROFIT_OTHER_YOY|NETPROFIT_BALANCE|NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY,available_non_null,850,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601500,归属于母公司股东的净利润,financial_abstract|profit_sheet_report,row:归母净利润|row:归母净利润|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY,available_non_null,276,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601500,基本每股收益,financial_abstract|profit_sheet_report,row:基本每股收益|row:基本每股收益|BASIC_EPS|BASIC_EPS_YOY,available_non_null,186,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601500,净资产收益率,financial_abstract|financial_indicator,row:净资产收益率(ROE)|row:净资产收益率(ROE)|row:摊薄净资产收益率|row:净资产收益率_平均|row:净资产收益率_平均_扣除非经常损益|row:摊薄净资产收益率_扣除非经常损益|净资产收益率(%)|加权净资产收益率(%),available_non_null,323,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601500,资产总计,balance_sheet_report,TOTAL_ASSETS|TOTAL_ASSETS_YOY,available_non_null,88,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601500,负债合计,balance_sheet_report,TOTAL_LIABILITIES|TOTAL_LIABILITIES_YOY,available_non_null,88,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601500,经营活动产生的现金流量净额,cashflow_sheet_report,NETCASH_OPERATE|NETCASH_OPERATENOTE|NETCASH_OPERATE_YOY|NETCASH_OPERATENOTE_YOY,available_non_null,134,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600231,报告期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME,available_non_null,620,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600231,公告日期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE,available_non_null,620,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600231,营业收入或营业总收入,financial_abstract|profit_sheet_report,row:营业总收入|row:每股营业收入|row:每股营业总收入|row:营业总收入|row:营业总收入增长率|row:经营性现金净流量/营业总收入|TOTAL_OPERATE_INCOME|TOTAL_OPERATE_INCOME_YOY|OPERATE_INCOME|OPERATE_INCOME_YOY,available_non_null,1037,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600231,净利润,cashflow_sheet_report|financial_abstract|financial_indicator|profit_sheet_report,row:归母净利润|row:净利润|row:扣非净利润|row:归母净利润|row:净利润|row:扣非净利润|row:归属母公司净利润增长率|row:经营活动净现金/归属母公司的净利润|总资产净利润率(%)|扣除非经常性损益后的净利润(元)|净利润增长率(%)|经营现金净流量与净利润的比率(%)|EFFECT_NETPROFIT_OTHER|EFFECT_NETPROFIT_OTHER_YOY|EFFECT_NETPROFIT_BALANCE|EFFECT_NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY|CONTINUED_NETPROFIT|CONTINUED_NETPROFIT_YOY|DISCONTINUED_NETPROFIT|DISCONTINUED_NETPROFIT_YOY|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY|NETPROFIT_OTHER|NETPROFIT_OTHER_YOY|NETPROFIT_BALANCE|NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY,available_non_null,1674,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600231,归属于母公司股东的净利润,financial_abstract|profit_sheet_report,row:归母净利润|row:归母净利润|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY,available_non_null,609,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600231,基本每股收益,financial_abstract|profit_sheet_report,row:基本每股收益|row:基本每股收益|BASIC_EPS|BASIC_EPS_YOY,available_non_null,356,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600231,净资产收益率,financial_abstract|financial_indicator,row:净资产收益率(ROE)|row:净资产收益率(ROE)|row:摊薄净资产收益率|row:净资产收益率_平均|row:净资产收益率_平均_扣除非经常损益|row:摊薄净资产收益率_扣除非经常损益|净资产收益率(%)|加权净资产收益率(%),available_non_null,618,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600231,资产总计,balance_sheet_report,TOTAL_ASSETS|TOTAL_ASSETS_YOY,available_non_null,206,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600231,负债合计,balance_sheet_report,TOTAL_LIABILITIES|TOTAL_LIABILITIES_YOY,available_non_null,206,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600231,经营活动产生的现金流量净额,cashflow_sheet_report,NETCASH_OPERATE|NETCASH_OPERATENOTE|NETCASH_OPERATE_YOY|NETCASH_OPERATENOTE_YOY,available_non_null,328,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,300274,报告期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME,available_non_null,386,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,300274,公告日期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE,available_non_null,386,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,300274,营业收入或营业总收入,financial_abstract|profit_sheet_report,row:营业总收入|row:每股营业收入|row:每股营业总收入|row:营业总收入|row:营业总收入增长率|row:经营性现金净流量/营业总收入|TOTAL_OPERATE_INCOME|TOTAL_OPERATE_INCOME_YOY|OPERATE_INCOME|OPERATE_INCOME_YOY,available_non_null,640,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,300274,净利润,cashflow_sheet_report|financial_abstract|financial_indicator|profit_sheet_report,row:归母净利润|row:净利润|row:扣非净利润|row:归母净利润|row:净利润|row:扣非净利润|row:归属母公司净利润增长率|row:经营活动净现金/归属母公司的净利润|总资产净利润率(%)|扣除非经常性损益后的净利润(元)|净利润增长率(%)|经营现金净流量与净利润的比率(%)|EFFECT_NETPROFIT_OTHER|EFFECT_NETPROFIT_OTHER_YOY|EFFECT_NETPROFIT_BALANCE|EFFECT_NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY|CONTINUED_NETPROFIT|CONTINUED_NETPROFIT_YOY|DISCONTINUED_NETPROFIT|DISCONTINUED_NETPROFIT_YOY|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY|NETPROFIT_OTHER|NETPROFIT_OTHER_YOY|NETPROFIT_BALANCE|NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY,available_non_null,1112,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,300274,归属于母公司股东的净利润,financial_abstract|profit_sheet_report,row:归母净利润|row:归母净利润|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY,available_non_null,380,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,300274,基本每股收益,financial_abstract|profit_sheet_report,row:基本每股收益|row:基本每股收益|BASIC_EPS|BASIC_EPS_YOY,available_non_null,254,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,300274,净资产收益率,financial_abstract|financial_indicator,row:净资产收益率(ROE)|row:净资产收益率(ROE)|row:摊薄净资产收益率|row:净资产收益率_平均|row:净资产收益率_平均_扣除非经常损益|row:摊薄净资产收益率_扣除非经常损益|净资产收益率(%)|加权净资产收益率(%),available_non_null,426,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,300274,资产总计,balance_sheet_report,TOTAL_ASSETS|TOTAL_ASSETS_YOY,available_non_null,122,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,300274,负债合计,balance_sheet_report,TOTAL_LIABILITIES|TOTAL_LIABILITIES_YOY,available_non_null,122,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,300274,经营活动产生的现金流量净额,cashflow_sheet_report,NETCASH_OPERATE|NETCASH_OPERATENOTE|NETCASH_OPERATE_YOY|NETCASH_OPERATENOTE_YOY,available_non_null,198,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601636,报告期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME,available_non_null,390,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601636,公告日期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE,available_non_null,390,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601636,营业收入或营业总收入,financial_abstract|profit_sheet_report,row:营业总收入|row:每股营业收入|row:每股营业总收入|row:营业总收入|row:营业总收入增长率|row:经营性现金净流量/营业总收入|TOTAL_OPERATE_INCOME|TOTAL_OPERATE_INCOME_YOY|OPERATE_INCOME|OPERATE_INCOME_YOY,available_non_null,648,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601636,净利润,cashflow_sheet_report|financial_abstract|financial_indicator|profit_sheet_report,row:归母净利润|row:净利润|row:扣非净利润|row:归母净利润|row:净利润|row:扣非净利润|row:归属母公司净利润增长率|row:经营活动净现金/归属母公司的净利润|总资产净利润率(%)|扣除非经常性损益后的净利润(元)|净利润增长率(%)|经营现金净流量与净利润的比率(%)|EFFECT_NETPROFIT_OTHER|EFFECT_NETPROFIT_OTHER_YOY|EFFECT_NETPROFIT_BALANCE|EFFECT_NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY|CONTINUED_NETPROFIT|CONTINUED_NETPROFIT_YOY|DISCONTINUED_NETPROFIT|DISCONTINUED_NETPROFIT_YOY|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY|NETPROFIT_OTHER|NETPROFIT_OTHER_YOY|NETPROFIT_BALANCE|NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY,available_non_null,1128,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601636,归属于母公司股东的净利润,financial_abstract|profit_sheet_report,row:归母净利润|row:归母净利润|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY,available_non_null,386,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601636,基本每股收益,financial_abstract|profit_sheet_report,row:基本每股收益|row:基本每股收益|BASIC_EPS|BASIC_EPS_YOY,available_non_null,255,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601636,净资产收益率,financial_abstract|financial_indicator,row:净资产收益率(ROE)|row:净资产收益率(ROE)|row:摊薄净资产收益率|row:净资产收益率_平均|row:净资产收益率_平均_扣除非经常损益|row:摊薄净资产收益率_扣除非经常损益|净资产收益率(%)|加权净资产收益率(%),available_non_null,426,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601636,资产总计,balance_sheet_report,TOTAL_ASSETS|TOTAL_ASSETS_YOY,available_non_null,122,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601636,负债合计,balance_sheet_report,TOTAL_LIABILITIES|TOTAL_LIABILITIES_YOY,available_non_null,122,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,601636,经营活动产生的现金流量净额,cashflow_sheet_report,NETCASH_OPERATE|NETCASH_OPERATENOTE|NETCASH_OPERATE_YOY|NETCASH_OPERATENOTE_YOY,available_non_null,202,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002129,报告期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME,available_non_null,492,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002129,公告日期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE,available_non_null,492,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002129,营业收入或营业总收入,financial_abstract|profit_sheet_report,row:营业总收入|row:每股营业收入|row:每股营业总收入|row:营业总收入|row:营业总收入增长率|row:经营性现金净流量/营业总收入|TOTAL_OPERATE_INCOME|TOTAL_OPERATE_INCOME_YOY|OPERATE_INCOME|OPERATE_INCOME_YOY,available_non_null,818,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002129,净利润,cashflow_sheet_report|financial_abstract|financial_indicator|profit_sheet_report,row:归母净利润|row:净利润|row:扣非净利润|row:归母净利润|row:净利润|row:扣非净利润|row:归属母公司净利润增长率|row:经营活动净现金/归属母公司的净利润|总资产净利润率(%)|扣除非经常性损益后的净利润(元)|净利润增长率(%)|经营现金净流量与净利润的比率(%)|EFFECT_NETPROFIT_OTHER|EFFECT_NETPROFIT_OTHER_YOY|EFFECT_NETPROFIT_BALANCE|EFFECT_NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY|CONTINUED_NETPROFIT|CONTINUED_NETPROFIT_YOY|DISCONTINUED_NETPROFIT|DISCONTINUED_NETPROFIT_YOY|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY|NETPROFIT_OTHER|NETPROFIT_OTHER_YOY|NETPROFIT_BALANCE|NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY,available_non_null,1351,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002129,归属于母公司股东的净利润,financial_abstract|profit_sheet_report,row:归母净利润|row:归母净利润|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY,available_non_null,488,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002129,基本每股收益,financial_abstract|profit_sheet_report,row:基本每股收益|row:基本每股收益|BASIC_EPS|BASIC_EPS_YOY,available_non_null,324,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002129,净资产收益率,financial_abstract|financial_indicator,row:净资产收益率(ROE)|row:净资产收益率(ROE)|row:摊薄净资产收益率|row:净资产收益率_平均|row:净资产收益率_平均_扣除非经常损益|row:摊薄净资产收益率_扣除非经常损益|净资产收益率(%)|加权净资产收益率(%),available_non_null,516,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002129,资产总计,balance_sheet_report,TOTAL_ASSETS|TOTAL_ASSETS_YOY,available_non_null,156,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002129,负债合计,balance_sheet_report,TOTAL_LIABILITIES|TOTAL_LIABILITIES_YOY,available_non_null,156,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002129,经营活动产生的现金流量净额,cashflow_sheet_report,NETCASH_OPERATE|NETCASH_OPERATENOTE|NETCASH_OPERATE_YOY|NETCASH_OPERATENOTE_YOY,available_non_null,260,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,000100,报告期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME|REPORT_DATE|REPORT_DATE_NAME,available_non_null,564,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,000100,公告日期,balance_sheet_report|cashflow_sheet_report|profit_sheet_report,NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE|NOTICE_DATE|UPDATE_DATE,available_non_null,564,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,000100,营业收入或营业总收入,financial_abstract|profit_sheet_report,row:营业总收入|row:每股营业收入|row:每股营业总收入|row:营业总收入|row:营业总收入增长率|row:经营性现金净流量/营业总收入|TOTAL_OPERATE_INCOME|TOTAL_OPERATE_INCOME_YOY|OPERATE_INCOME|OPERATE_INCOME_YOY,available_non_null,946,field recognition only; no source merging or calculation
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,000100,净利润,cashflow_sheet_report|financial_abstract|financial_indicator|profit_sheet_report,row:归母净利润|row:净利润|row:扣非净利润|row:归母净利润|row:净利润|row:扣非净利润|row:归属母公司净利润增长率|row:经营活动净现金/归属母公司的净利润|总资产净利润率(%)|扣除非经常性损益后的净利润(元)|净利润增长率(%)|经营现金净流量与净利润的比率(%)|EFFECT_NETPROFIT_OTHER|EFFECT_NETPROFIT_OTHER_YOY|EFFECT_NETPROFIT_BALANCE|EFFECT_NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY|CONTINUED_NETPROFIT|CONTINUED_NETPROFIT_YOY|DISCONTINUED_NETPROFIT|DISCONTINUED_NETPROFIT_YOY|PARENT_NETPROFIT|PARENT_NETPROFIT_YOY|DEDUCT_PARENT_NETPROFIT|DEDUCT_PARENT_NETPROFIT_YOY|NETPROFIT_OTHER|NETPROFIT_OTHER_YOY|NETPROFIT_BALANCE|NETPROFIT_BALANCE_YOY|NETPROFIT|NETPROFIT_YOY,available_non_null,1574,field recognition only; no source merging or calculation
