feature_run_id,transform_run_id,source_database_path,source_database_sha256,source_table_or_view,source_run_id,feature_group,feature_file,feature_file_sha256,input_date_range,output_date_range,formula_version,created_at,path_relative,file_hash_match,status
48af48ca-2707-4c53-ad51-745a17b6295d,31635b34-d1ee-46d4-9c0f-32ae3f30d567,database/akshare_data_test_stage5_repaired.duckdb,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,v_stock_daily_qfq + v_stock_daily_raw,39a6996e-36d7-4b73-b0b8-c38da4ae672e,activity_daily,data/feature/activity_daily/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,8c8a7f216d71518f4aa02ca5557e83fbd30e32fe97115bbf7dd070d7d7437f13,<= 2026-07-27,<= 2026-07-27,stage6_v1,2026-07-30T04:02:21.828045+00:00,True,True,PASS
48af48ca-2707-4c53-ad51-745a17b6295d,31635b34-d1ee-46d4-9c0f-32ae3f30d567,database/akshare_data_test_stage5_repaired.duckdb,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,fact_stock_spot,39a6996e-36d7-4b73-b0b8-c38da4ae672e,current_snapshot,data/feature/current_snapshot/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,77b9c443a5139b9a3a081957aaab65c2319dfb9234596e5f6418964afef314b5,actual snapshot time,actual snapshot time,stage6_v1,2026-07-30T04:02:21.828045+00:00,True,True,PASS
48af48ca-2707-4c53-ad51-745a17b6295d,31635b34-d1ee-46d4-9c0f-32ae3f30d567,database/akshare_data_test_stage5_repaired.duckdb,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,v_financial_point_in_time_safe,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,financial_period,data/feature/financial_period/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,90a2386a96f6869bbde5290aecd6b93e93d8e9409696db9cfc9880ebb2f91ae5,<= 2026-07-27,<= 2026-07-27,stage6_v1,2026-07-30T04:02:21.828045+00:00,True,True,PASS
48af48ca-2707-4c53-ad51-745a17b6295d,31635b34-d1ee-46d4-9c0f-32ae3f30d567,database/akshare_data_test_stage5_repaired.duckdb,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,v_stock_fund_flow_as_of_safe,62bbe9df-6ed8-48d5-a06b-10fb90171ee0,fund_flow_daily,data/feature/fund_flow_daily/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,ad485e4ec537fa7dd3adaf2a51e9acb5d5c11c7ee984018a65b7a374d7fc21d3,<= 2026-07-27,<= 2026-07-27,stage6_v1,2026-07-30T04:02:21.828045+00:00,True,True,PASS
48af48ca-2707-4c53-ad51-745a17b6295d,31635b34-d1ee-46d4-9c0f-32ae3f30d567,database/akshare_data_test_stage5_repaired.duckdb,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,v_stock_daily_raw,39a6996e-36d7-4b73-b0b8-c38da4ae672e,limit_event,data/feature/limit_event/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,8687b28a9f6810f517ef9a237c8e308c8938ba7213850b3bbf845417a57626b4,<= 2026-07-27,<= 2026-07-27,stage6_v1,2026-07-30T04:02:21.828045+00:00,True,True,PASS
48af48ca-2707-4c53-ad51-745a17b6295d,31635b34-d1ee-46d4-9c0f-32ae3f30d567,database/akshare_data_test_stage5_repaired.duckdb,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,v_stock_daily_qfq,39a6996e-36d7-4b73-b0b8-c38da4ae672e,price_daily,data/feature/price_daily/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,6c063a6f3fbcf4b5dd8f8423585e7d4da2309c8643465f78978a4d732f447383,<= 2026-07-27,<= 2026-07-27,stage6_v1,2026-07-30T04:02:21.828045+00:00,True,True,PASS
48af48ca-2707-4c53-ad51-745a17b6295d,31635b34-d1ee-46d4-9c0f-32ae3f30d567,database/akshare_data_test_stage5_repaired.duckdb,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,v_stock_daily_qfq + v_stock_fund_flow_as_of_safe,39a6996e-36d7-4b73-b0b8-c38da4ae672e,style_daily,data/feature/style_daily/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,ce2fa18deda12c673d7503ace9d5e04df5f67aff754b8c574f4d67e02f339ce4,<= 2026-07-27,<= 2026-07-27,stage6_v1,2026-07-30T04:02:21.828045+00:00,True,True,PASS
48af48ca-2707-4c53-ad51-745a17b6295d,31635b34-d1ee-46d4-9c0f-32ae3f30d567,database/akshare_data_test_stage5_repaired.duckdb,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,Stage 6 feature tables,39a6996e-36d7-4b73-b0b8-c38da4ae672e,suspected_behavior_evidence,data/feature/suspected_behavior_evidence/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,8691ef4975363824412af0cc9b03954c3e9572036e821ea165d3c4c375b2ddd1,<= 2026-07-27,<= 2026-07-27,stage6_v1,2026-07-30T04:02:21.828045+00:00,True,True,PASS
48af48ca-2707-4c53-ad51-745a17b6295d,31635b34-d1ee-46d4-9c0f-32ae3f30d567,database/akshare_data_test_stage5_repaired.duckdb,ad466df89b30cf305de16fd9184057c4e0779bf9118f98393301857396928026,v_stock_daily_qfq,39a6996e-36d7-4b73-b0b8-c38da4ae672e,trend_daily,data/feature/trend_daily/feature_run_id=48af48ca-2707-4c53-ad51-745a17b6295d/data.parquet,fd67ecfacfc95ce5d0282f99c0dbeac08f4ca0a072875b3aa9272af9b027be3e,<= 2026-07-27,<= 2026-07-27,stage6_v1,2026-07-30T04:02:21.828045+00:00,True,True,PASS
