market,category,interface,variant,source_schema_hash,source_field,source_dtype,field_role,mapping_status,canonical_name
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,ACCEPT_DEPOSIT_INTERBANK,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_a4f45af7b6391e04
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,ACCEPT_DEPOSIT_INTERBANK,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_a4f45af7b6391e04
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,ACCEPT_DEPOSIT_INTERBANK,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_a4f45af7b6391e04
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,ACCEPT_DEPOSIT_INTERBANK,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_a4f45af7b6391e04
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,ACCEPT_DEPOSIT_INTERBANK,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_a4f45af7b6391e04
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,ACCEPT_DEPOSIT_INTERBANK,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_a4f45af7b6391e04
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,ACCEPT_DEPOSIT_INTERBANK,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_a4f45af7b6391e04
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,ACCEPT_DEPOSIT_INTERBANK_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_079446dbc3b5c356
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,ACCEPT_DEPOSIT_INTERBANK_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_079446dbc3b5c356
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,ACCEPT_DEPOSIT_INTERBANK_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_079446dbc3b5c356
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,ACCEPT_DEPOSIT_INTERBANK_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_079446dbc3b5c356
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,ACCEPT_DEPOSIT_INTERBANK_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_079446dbc3b5c356
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,ACCEPT_DEPOSIT_INTERBANK_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_079446dbc3b5c356
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,ACCEPT_DEPOSIT_INTERBANK_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_079446dbc3b5c356
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,ACCOUNTS_PAYABLE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_73877cad56f11fd0
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,ACCOUNTS_PAYABLE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_73877cad56f11fd0
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,ACCOUNTS_PAYABLE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_73877cad56f11fd0
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,ACCOUNTS_PAYABLE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_73877cad56f11fd0
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,ACCOUNTS_PAYABLE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_73877cad56f11fd0
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,ACCOUNTS_PAYABLE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_73877cad56f11fd0
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,ACCOUNTS_PAYABLE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_73877cad56f11fd0
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,ACCOUNTS_PAYABLE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_64f9a11782d8c6c1
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,ACCOUNTS_PAYABLE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_64f9a11782d8c6c1
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,ACCOUNTS_PAYABLE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_64f9a11782d8c6c1
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,ACCOUNTS_PAYABLE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_64f9a11782d8c6c1
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,ACCOUNTS_PAYABLE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_64f9a11782d8c6c1
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,ACCOUNTS_PAYABLE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_64f9a11782d8c6c1
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,ACCOUNTS_PAYABLE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_64f9a11782d8c6c1
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,ACCOUNTS_RECE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f29f059d245b7de4
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,ACCOUNTS_RECE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f29f059d245b7de4
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,ACCOUNTS_RECE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f29f059d245b7de4
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,ACCOUNTS_RECE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f29f059d245b7de4
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,ACCOUNTS_RECE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f29f059d245b7de4
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,ACCOUNTS_RECE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f29f059d245b7de4
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,ACCOUNTS_RECE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f29f059d245b7de4
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,ACCOUNTS_RECE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_75bcd1a57f06ef5a
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,ACCOUNTS_RECE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_75bcd1a57f06ef5a
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,ACCOUNTS_RECE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_75bcd1a57f06ef5a
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,ACCOUNTS_RECE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_75bcd1a57f06ef5a
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,ACCOUNTS_RECE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_75bcd1a57f06ef5a
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,ACCOUNTS_RECE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_75bcd1a57f06ef5a
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,ACCOUNTS_RECE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_75bcd1a57f06ef5a
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,ACCRUED_EXPENSE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_3f5d5447d191ec26
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,ACCRUED_EXPENSE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_3f5d5447d191ec26
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,ACCRUED_EXPENSE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_3f5d5447d191ec26
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,ACCRUED_EXPENSE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_3f5d5447d191ec26
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,ACCRUED_EXPENSE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_3f5d5447d191ec26
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,ACCRUED_EXPENSE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_3f5d5447d191ec26
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,ACCRUED_EXPENSE,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_3f5d5447d191ec26
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,ACCRUED_EXPENSE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1f4e74be8db59b8c
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,ACCRUED_EXPENSE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1f4e74be8db59b8c
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,ACCRUED_EXPENSE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1f4e74be8db59b8c
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,ACCRUED_EXPENSE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1f4e74be8db59b8c
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,ACCRUED_EXPENSE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1f4e74be8db59b8c
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,ACCRUED_EXPENSE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1f4e74be8db59b8c
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,ACCRUED_EXPENSE_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1f4e74be8db59b8c
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,ADVANCE_RECEIVABLES,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_87a51b9f52119d04
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,ADVANCE_RECEIVABLES,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_87a51b9f52119d04
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,ADVANCE_RECEIVABLES,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_87a51b9f52119d04
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,ADVANCE_RECEIVABLES,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_87a51b9f52119d04
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,ADVANCE_RECEIVABLES,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_87a51b9f52119d04
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,ADVANCE_RECEIVABLES,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_87a51b9f52119d04
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,ADVANCE_RECEIVABLES,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_87a51b9f52119d04
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,ADVANCE_RECEIVABLES_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_e03a2e85d9ee514b
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,ADVANCE_RECEIVABLES_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_e03a2e85d9ee514b
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,ADVANCE_RECEIVABLES_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_e03a2e85d9ee514b
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,ADVANCE_RECEIVABLES_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_e03a2e85d9ee514b
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,ADVANCE_RECEIVABLES_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_e03a2e85d9ee514b
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,ADVANCE_RECEIVABLES_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_e03a2e85d9ee514b
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,ADVANCE_RECEIVABLES_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_e03a2e85d9ee514b
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,AGENT_TRADE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_77a102a9ca3ece25
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,AGENT_TRADE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_77a102a9ca3ece25
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,AGENT_TRADE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_77a102a9ca3ece25
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,AGENT_TRADE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_77a102a9ca3ece25
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,AGENT_TRADE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_77a102a9ca3ece25
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,AGENT_TRADE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_77a102a9ca3ece25
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,AGENT_TRADE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_77a102a9ca3ece25
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,AGENT_TRADE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1339f2dee15bd4ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,AGENT_TRADE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1339f2dee15bd4ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,AGENT_TRADE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1339f2dee15bd4ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,AGENT_TRADE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1339f2dee15bd4ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,AGENT_TRADE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1339f2dee15bd4ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,AGENT_TRADE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1339f2dee15bd4ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,AGENT_TRADE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_1339f2dee15bd4ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,AGENT_UNDERWRITE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_359356ea06b54d4d
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,AGENT_UNDERWRITE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_359356ea06b54d4d
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,AGENT_UNDERWRITE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_359356ea06b54d4d
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,AGENT_UNDERWRITE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_359356ea06b54d4d
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,AGENT_UNDERWRITE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_359356ea06b54d4d
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,AGENT_UNDERWRITE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_359356ea06b54d4d
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,AGENT_UNDERWRITE_SECURITY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_359356ea06b54d4d
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,AGENT_UNDERWRITE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_dce431ee18e49f6b
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,AGENT_UNDERWRITE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_dce431ee18e49f6b
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,AGENT_UNDERWRITE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_dce431ee18e49f6b
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,AGENT_UNDERWRITE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_dce431ee18e49f6b
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,AGENT_UNDERWRITE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_dce431ee18e49f6b
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,AGENT_UNDERWRITE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_dce431ee18e49f6b
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,AGENT_UNDERWRITE_SECURITY_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_dce431ee18e49f6b
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,AMORTIZE_COST_FINASSET,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f7765bb1dd1df0ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,54e7af9d2ebe74a570ef4a34753dc4be52e33735df8da93ae1401cf5b504bc71,AMORTIZE_COST_FINASSET,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f7765bb1dd1df0ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,bf33f8109cbb5f3885800fbfc8f8fe55b999ffcae9dedc63299dfa686e0c3466,AMORTIZE_COST_FINASSET,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f7765bb1dd1df0ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc61431e55eaf299226a6cd2e444022dc06ecc5a6d358a21d5272fb6e550bf98,AMORTIZE_COST_FINASSET,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f7765bb1dd1df0ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,58af76c2b607bac26a324d80e152817ac0c5391cdadc521d8e75c047633d6b2e,AMORTIZE_COST_FINASSET,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f7765bb1dd1df0ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,3bc858107d998d1310173853710ad71461c7dc8cb7629e3469512a5d23b4e0ef,AMORTIZE_COST_FINASSET,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f7765bb1dd1df0ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,cc134561193eb4c793e07900971f9337acbe9bf24098404fbe8936d07d5f5478,AMORTIZE_COST_FINASSET,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_f7765bb1dd1df0ea
A,balance_sheet,stock_balance_sheet_by_report_em,report,e3f68f3c1e442d9f843722969cd1f7f14a94af139281cfb9edaaf98dbcefaed1,AMORTIZE_COST_FINASSET_YOY,float64,metric,PASSTHROUGH_STANDARDIZED,provider_field_adcd568c4452223c
